starttime	seconds	ctime	dtime	ttime	wait
Thu Sep 14 18:15:26 2023	1694704526	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:30 2023	1694704530	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	12
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	11
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	11
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	2	11	13	11
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	10
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	1	12	13	11
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	12
Thu Sep 14 18:15:27 2023	1694704527	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	11
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	12
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	11
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	11
Thu Sep 14 18:15:26 2023	1694704526	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	12
Thu Sep 14 18:15:27 2023	1694704527	1	12	13	12
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	12
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:26 2023	1694704526	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	12
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	1	12	13	12
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	12
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	1	12	13	12
Thu Sep 14 18:15:30 2023	1694704530	1	12	13	12
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	12
Thu Sep 14 18:15:26 2023	1694704526	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	1	12	13	12
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	12
Thu Sep 14 18:15:28 2023	1694704528	0	13	13	11
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:29 2023	1694704529	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:30 2023	1694704530	0	13	13	13
Thu Sep 14 18:15:26 2023	1694704526	1	12	13	12
Thu Sep 14 18:15:30 2023	1694704530	0	13	13	13
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	12
Thu Sep 14 18:15:28 2023	1694704528	1	12	13	12
Thu Sep 14 18:15:27 2023	1694704527	0	13	13	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	12
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	13
Thu Sep 14 18:15:30 2023	1694704530	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	13
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	13
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	1	13	14	13
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:26 2023	1694704526	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:30 2023	1694704530	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	13
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	13
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	12
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	13
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	12
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	12
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	12
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	13
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	13
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	12
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	13
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:26 2023	1694704526	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	13
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	13
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	9
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	1	13	14	13
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	11
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	1	13	14	12
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	12
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	13
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	1	13	14	9
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:29 2023	1694704529	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	0	14	14	14
Thu Sep 14 18:15:30 2023	1694704530	1	13	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	14	14	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	14	14
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	12
Thu Sep 14 18:15:26 2023	1694704526	0	14	14	13
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	14
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:30 2023	1694704530	1	14	15	13
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	12
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	12
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	14
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	13
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	14
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	1	14	15	14
Thu Sep 14 18:15:26 2023	1694704526	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	14
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	12
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	10
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:30 2023	1694704530	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	14
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	12
Thu Sep 14 18:15:26 2023	1694704526	1	14	15	13
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	13
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	12
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	13
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	13
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	14
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	12
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:30 2023	1694704530	1	14	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:26 2023	1694704526	1	14	15	14
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	12
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	14
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	13
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	12
Thu Sep 14 18:15:28 2023	1694704528	1	14	15	14
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	1	14	15	13
Thu Sep 14 18:15:30 2023	1694704530	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:30 2023	1694704530	1	14	15	14
Thu Sep 14 18:15:29 2023	1694704529	0	15	15	15
Thu Sep 14 18:15:26 2023	1694704526	0	15	15	15
Thu Sep 14 18:15:28 2023	1694704528	0	15	15	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	14
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	13
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	14
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	14
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	15
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	1	15	16	14
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	14
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	14
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:30 2023	1694704530	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	14
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	12
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:26 2023	1694704526	1	15	16	15
Thu Sep 14 18:15:26 2023	1694704526	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	14
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	10
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	14
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:30 2023	1694704530	0	16	16	16
Thu Sep 14 18:15:29 2023	1694704529	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	16
Thu Sep 14 18:15:28 2023	1694704528	1	15	16	15
Thu Sep 14 18:15:29 2023	1694704529	1	15	16	15
Thu Sep 14 18:15:28 2023	1694704528	0	16	16	15
Thu Sep 14 18:15:27 2023	1694704527	0	16	16	16
